%time,field.header.seq,field.header.stamp,field.header.frame_id,field.UTM_x,field.UTM_y,field.UTM_z,field.GPSSpd,field.GPSAcc
1548567092180563412,244,1548567092180372558,base_link,683202.218741,3110765.34466,58.5290565491,0.082855693996,0.00102040811908
1548567092231501907,245,1548567092231039922,base_link,683202.217709,3110765.3452,58.5287055969,0.0833843126893,0.00520308129489
1548567092280792261,246,1548567092280380694,base_link,683202.216661,3110765.34573,58.5283546448,0.0849897935987,0.00306122447364
1548567092330685015,247,1548567092330450638,base_link,683202.215606,3110765.34627,58.5279884338,0.0854948237538,0.00204081623815
1548567092381390264,248,1548567092380447909,base_link,683202.214555,3110765.34682,58.52759552,0.0855013728142,0.0040816324763
1548567092430664836,249,1548567092430397090,base_link,683202.213483,3110765.34735,58.5271453857,0.0848856344819,0.00796964298934
1548567092481683247,250,1548567092480409417,base_link,683202.212393,3110765.34787,58.526638031,0.0884737670422,0.00510204071179
1548567092530609151,251,1548567092530398243,base_link,683202.211261,3110765.34841,58.5261497498,0.0915773957968,0.0
1548567092581878608,252,1548567092580402323,base_link,683202.210095,3110765.34897,58.5256576538,0.0947500243783,0.00510204071179
1548567092632025279,253,1548567092630363677,base_link,683202.208885,3110765.34955,58.5251655579,0.0978254899383,0.00796964298934
1548567092680896283,254,1548567092680419063,base_link,683202.207644,3110765.35019,58.5246353149,0.101999886334,0.00228170189075
1548567092730784928,255,1548567092730400023,base_link,683202.206394,3110765.35087,58.5240631104,0.104004956782,0.00204081623815
1548567092780624053,256,1548567092780364759,base_link,683202.2051,3110765.35155,58.523525238,0.105936959386,0.00102040811908
1548567092831900215,257,1548567092830500501,base_link,683202.203798,3110765.35224,58.523021698,0.107645742595,0.00102040811908
1548567092880897978,258,1548567092880397799,base_link,683202.202436,3110765.35292,58.5225715637,0.111064203084,0.0045634037815
1548567092930760008,259,1548567092930402297,base_link,683202.224257,3110765.33562,58.5299682617,0.0678992494941,0.0045634037815
1548567092980540312,260,1548567092980366356,base_link,683202.223372,3110765.33595,58.5296669006,0.0687013119459,0.00612244894728
1548567093030654301,261,1548567093030368338,base_link,683202.222473,3110765.33633,58.5293922424,0.0727603137493,0.00620690034702
1548567093080935644,262,1548567093080421249,base_link,683202.221539,3110765.33677,58.5290794373,0.0780920907855,0.00684510590509
1548567093131509496,263,1548567093131035394,base_link,683202.220589,3110765.33719,58.5287513733,0.0745336264372,0.00620690034702
1548567093180560258,264,1548567093180368797,base_link,683202.219654,3110765.33761,58.5284080505,0.0720661729574,0.00144307501614
1548567093231012058,265,1548567093230509055,base_link,683202.218733,3110765.33804,58.5280723572,0.0751529186964,0.00306122447364
1548567093280620105,266,1548567093280461421,base_link,683202.217785,3110765.33849,58.5277366638,0.0743679478765,0.00594995124266
1548567093330594450,267,1548567093330402747,base_link,683202.216849,3110765.33892,58.5273971558,0.0730461031199,0.00306122447364
1548567093381044955,268,1548567093380660122,base_link,683202.215931,3110765.33933,58.527053833,0.0708910152316,0.00420725019649
1548567093430579560,269,1548567093430403265,base_link,683202.214996,3110765.33972,58.526725769,0.073464140296,0.00594995124266
1548567093480589200,270,1548567093480411839,base_link,683202.214055,3110765.34014,58.5264129639,0.074645191431,0.00288615003228
1548567093530599068,271,1548567093530406752,base_link,683202.213072,3110765.34056,58.5261001587,0.0787891596556,0.00228170189075
1548567093580708327,272,1548567093580476516,base_link,683202.212052,3110765.34099,58.5257530212,0.0794911086559,0.00204081623815
1548567093630568118,273,1548567093630366666,base_link,683202.210991,3110765.34147,58.525428772,0.0860077738762,0.00653380015865
1548567093680822800,274,1548567093680472638,base_link,683202.209915,3110765.34201,58.5251274109,0.0867919027805,0.00228170189075
1548567093731902256,275,1548567093730404668,base_link,683202.208833,3110765.34256,58.5248374939,0.0884221345186,0.00742868334055
1548567093780780783,276,1548567093780592008,base_link,683202.207738,3110765.34312,58.5245666504,0.0883945897222,0.00520308129489
1548567093830588546,277,1548567093830371730,base_link,683202.206627,3110765.34369,58.5243225098,0.0906777903438,0.0040816324763
1548567093886763057,278,1548567093880379010,base_link,683202.205511,3110765.34428,58.5240631104,0.0907003954053,0.00322681362741
1548567093930665196,279,1548567093930416204,base_link,683202.204397,3110765.34485,58.5238037109,0.0904547870159,0.00510204071179
1548567093980575109,280,1548567093980406974,base_link,683202.225717,3110765.3338,58.5300331116,0.0491594932973,0.00594995124266
1548567094034538294,281,1548567094030407396,base_link,683202.225072,3110765.33409,58.529838562,0.0510763563216,0.00322681362741
1548567094081123765,282,1548567094080824165,base_link,683202.224398,3110765.33439,58.5296554565,0.0554658584297,0.00520308129489
1548567094131316112,283,1548567094130839924,base_link,683202.223698,3110765.33469,58.5294914246,0.0573565401137,0.00432922504842
1548567094180784462,284,1548567094180619628,base_link,683202.222982,3110765.33506,58.5293922424,0.058662969619,0.00144307501614
1548567094231282956,285,1548567094230743636,base_link,683202.222262,3110765.33542,58.5293426514,0.0589960664511,0.00367913395166
1548567094281413475,286,1548567094280821315,base_link,683202.22151,3110765.33578,58.5292472839,0.060050804168,0.0040816324763
1548567094330608418,287,1548567094330399590,base_link,683202.22069,3110765.33607,58.5291557312,0.0644835531712,0.00549506628886
1548567094380955627,288,1548567094380423872,base_link,683202.21983,3110765.33634,58.529083252,0.0674415081739,0.00653380015865
1548567094430824394,289,1548567094430477417,base_link,683202.218923,3110765.33662,58.5290298462,0.0691731348634,0.00510204071179
1548567094480942045,290,1548567094480447195,base_link,683202.218028,3110765.33688,58.5289993286,0.0670742318034,0.00102040811908
1548567094530900113,291,1548567094530526297,base_link,683202.217093,3110765.33716,58.5289916992,0.0721511244774,0.0
1548567094580887811,292,1548567094580410613,base_link,683202.216116,3110765.33748,58.5289726257,0.0751182585955,0.00367913395166
1548567094630862248,293,1548567094630408811,base_link,683202.215111,3110765.33786,58.5289649963,0.0805196464062,0.00871837045997
1548567094680604159,294,1548567094680401013,base_link,683202.214069,3110765.33826,58.5290107727,0.0816133469343,0.00612244894728
1548567094730615537,295,1548567094730409269,base_link,683202.212947,3110765.33864,58.5290412903,0.0887059867382,0.00645362725481
1548567094780565200,296,1548567094780375176,base_link,683202.211762,3110765.33902,58.5290908813,0.0904293805361,0.00645362725481
1548567094830676936,297,1548567094830448303,base_link,683202.210591,3110765.33938,58.5291862488,0.0876757204533,0.00594995124266
1548567094880626592,298,1548567094880415719,base_link,683202.209473,3110765.33971,58.5293083191,0.0812365859747,0.00322681362741
1548567094930584251,299,1548567094930401314,base_link,683202.208377,3110765.34001,58.5294685364,0.0840239748359,0.00612244894728
1548567094984746986,300,1548567094980370527,base_link,683202.228348,3110765.33218,58.5350570679,0.044818457216,0.0
1548567095031248902,301,1548567095030403904,base_link,683202.227703,3110765.33227,58.5352745056,0.0486024282873,0.00144307501614
1548567095081835506,302,1548567095080412794,base_link,683202.227029,3110765.33236,58.5354995728,0.0495841391385,0.00228170189075
1548567095130676199,303,1548567095130478726,base_link,683202.226304,3110765.33246,58.5357513428,0.0548920482397,0.00968044158071
1548567095180881054,304,1548567095180407819,base_link,683202.225539,3110765.33265,58.5359764099,0.0592209771276,0.00684510590509
1548567095231110480,305,1548567095230398707,base_link,683202.224741,3110765.33286,58.5361824036,0.0587444826961,0.00204081623815
1548567095280938943,306,1548567095280382498,base_link,683202.223932,3110765.33304,58.5363388062,0.0605418980122,0.00204081623815
1548567095331555234,307,1548567095330722793,base_link,683202.22311,3110765.33324,58.5365371704,0.0595804639161,0.00367913395166
1548567095380587424,308,1548567095380408419,base_link,683202.222294,3110765.33348,58.5367622375,0.0635529011488,0.00367913395166
1548567095430658422,309,1548567095430399893,base_link,683202.221457,3110765.33381,58.5370140076,0.0680826976895,0.00918367411941
1548567095480608661,310,1548567095480419532,base_link,683202.22054,3110765.33414,58.53723526,0.0731864720583,0.00620690034702
1548567095531198729,311,1548567095530539182,base_link,683202.219549,3110765.33448,58.5374259949,0.0788110047579,0.00204081623815
1548567095580558327,312,1548567095580404160,base_link,683202.21853,3110765.33486,58.5376091003,0.0762503221631,0.00144307501614
1548567095631955546,313,1548567095630412384,base_link,683202.217521,3110765.33519,58.5377922058,0.0773916840553,0.00367913395166
1548567095680695402,314,1548567095680380709,base_link,683202.216487,3110765.33552,58.5379829407,0.0751758813858,0.00510204071179
1548567095730859494,315,1548567095730408551,base_link,683202.21544,3110765.33583,58.5381622314,0.078292787075,0.00204081623815
1548567095780749206,316,1548567095780376928,base_link,683202.214387,3110765.33614,58.5382919312,0.0794570371509,0.00420725019649
1548567095830623041,317,1548567095830363966,base_link,683202.213312,3110765.33645,58.5383911133,0.0827841311693,0.00288615003228
1548567095882544454,318,1548567095880406294,base_link,683202.212212,3110765.33676,58.5384941101,0.0841348767281,0.00594995124266
1548567095930648714,319,1548567095930413178,base_link,683202.211074,3110765.33703,58.5385856628,0.0837657153606,0.00306122447364
1548567095980769520,320,1548567095980407855,base_link,683202.226271,3110765.33118,58.5397834778,0.0562694109976,0.00322681362741
1548567096030685134,321,1548567096030407400,base_link,683202.225545,3110765.33124,58.5400848389,0.0491430014372,0.00204081623815
1548567096080644319,322,1548567096080410726,base_link,683202.224831,3110765.33126,58.540435791,0.0530708767474,0.00684510590509
1548567096130593742,323,1548567096130400857,base_link,683202.224058,3110765.33131,58.5406684875,0.0559964254498,0.00420725019649
1548567096180749779,324,1548567096180423150,base_link,683202.22327,3110765.33139,58.5408592224,0.0560827814043,0.0045634037815
1548567096231359517,325,1548567096230618335,base_link,683202.222537,3110765.33144,58.5411605835,0.0515499264002,0.00714285718277
1548567096280560560,326,1548567096280368904,base_link,683202.22182,3110765.33143,58.5414009094,0.0524960830808,0.00645362725481
1548567096331289982,327,1548567096330584763,base_link,683202.221062,3110765.33139,58.5415458679,0.059312812984,0.00420725019649
1548567096381833888,328,1548567096380664601,base_link,683202.220239,3110765.33135,58.5416145325,0.0571363307536,0.00520308129489
1548567096430589945,329,1548567096430369709,base_link,683202.219468,3110765.33124,58.5417518616,0.0567943863571,0.00822679325938
1548567096480549045,330,1548567096480374574,base_link,683202.218653,3110765.33112,58.5418968201,0.0616504736245,0.00510204071179
1548567096531244570,331,1548567096530413134,base_link,683202.217744,3110765.33104,58.5418777466,0.0695411935449,0.00510204071179
1548567096580654657,332,1548567096580466476,base_link,683202.216759,3110765.331,58.5417785645,0.0706150233746,0.00721537554637
1548567096630664037,333,1548567096630415172,base_link,683202.215774,3110765.33093,58.5417060852,0.0701523646712,0.010101525113
1548567096680628580,334,1548567096680427448,base_link,683202.214797,3110765.3308,58.5416221619,0.0732819512486,0.0094076981768
1548567096732605538,335,1548567096731669044,base_link,683202.213735,3110765.33072,58.5414466858,0.0804647579789,0.00228170189075
1548567096780953153,336,1548567096780593625,base_link,683202.212606,3110765.33068,58.5412750244,0.0818060934544,0.0105057451874
1548567096830589221,337,1548567096830378348,base_link,683202.211477,3110765.33067,58.5411987305,0.0823964476585,0.00432922504842
1548567096880568503,338,1548567096880402205,base_link,683202.210279,3110765.33068,58.5410957336,0.0896478891373,0.0173169001937
1548567096931874120,339,1548567096931089561,base_link,683202.209003,3110765.3307,58.5409317017,0.0936774984002,0.00653380015865
1548567096980625296,340,1548567096980428501,base_link,683202.224296,3110765.32833,58.5395355225,0.0683936551213,0.00968044158071
1548567097030683018,341,1548567097030502910,base_link,683202.223352,3110765.3284,58.5393180847,0.0709413513541,0.0127856768668
1548567097080610406,342,1548567097080410230,base_link,683202.222363,3110765.32844,58.5391197205,0.0748251006007,0.00367913395166
1548567097130600708,343,1548567097130398278,base_link,683202.22127,3110765.32853,58.5388946533,0.0804642960429,0.0123296389356
1548567097180747501,344,1548567097180403003,base_link,683202.220176,3110765.32862,58.5386581421,0.0761180892587,0.0104061625898
1548567097230766387,345,1548567097230411583,base_link,683202.219109,3110765.32869,58.5385131836,0.0752127915621,0.0116344429553
1548567097280666065,346,1548567097280452216,base_link,683202.218046,3110765.32871,58.5384025574,0.0780961290002,0.00102040811908
1548567097330594663,347,1548567097330406531,base_link,683202.216929,3110765.32871,58.5383911133,0.0826577916741,0.00367913395166
1548567097382087329,348,1548567097380419116,base_link,683202.215796,3110765.32874,58.5383834839,0.0784262865782,0.00144307501614
1548567097430573921,349,1548567097430404254,base_link,683202.21472,3110765.32878,58.5384902954,0.0791680961847,0.0102040814236
1548567097480762752,350,1548567097480542461,base_link,683202.213548,3110765.3289,58.538608551,0.0886607170105,0.00420725019649
1548567097530622095,351,1548567097530404028,base_link,683202.212276,3110765.32909,58.5386772156,0.0974461585283,0.0130676003173
1548567097580607269,352,1548567097580412938,base_link,683202.210885,3110765.32925,58.5387306213,0.102163165808,0.00962651148438
1548567097630589928,353,1548567097630362493,base_link,683202.209462,3110765.32934,58.5389137268,0.104194067419,0.00510204071179
1548567097680646186,354,1548567097680475816,base_link,683202.20803,3110765.32938,58.5391616821,0.10348059237,0.0133044943213
1548567097731977677,355,1548567097731401362,base_link,683202.206607,3110765.32952,58.5393218994,0.0994448140264,0.0116344429553
1548567097780735157,356,1548567097780384762,base_link,683202.205289,3110765.32966,58.5395545959,0.0914937853813,0.00549506628886
1548567097832321860,357,1548567097830474486,base_link,683202.204017,3110765.32976,58.5398864746,0.095173843205,0.0104061625898
1548567097881055950,358,1548567097880438387,base_link,683202.202573,3110765.32981,58.540058136,0.112436689436,0.0109901325777
